memory_seed,rho,level,method,target_ipr,alpha,training_median_ipr,training_relative_error,heldout_median_ipr,heldout_relative_error,row_training_match,both_training_matches,heldout_pair_relative_error,matched
2,0.4,low,softmax,2.824340786677101,48.0,2.418219403128286,0.1437933359403933,2.659257045407013,0.0584503619566081,False,False,0.0769961138726581,False
2,0.4,low,sparsemax,2.824340786677101,7.5,2.852053541603546,0.0098121144081377,2.8722076897212783,0.0169479912870194,True,False,0.0769961138726581,False
2,0.4,middle,softmax,15.279073017755698,20.0,14.694240724896842,0.0382766868238162,13.580486183980945,0.1111708041319547,True,True,0.1108678340286229,False
2,0.4,middle,sparsemax,15.279073017755698,0.75,15.474429272683071,0.0127858708902268,15.174486980107794,0.006845051236182,True,True,0.1108678340286229,False
2,0.4,high,softmax,82.44553817584185,5.0,82.40466571516194,0.0004957510325511,81.39243635455523,0.0127733027715888,True,True,0.017571681970993,True
2,0.4,high,sparsemax,82.44553817584185,0.05,83.5199570314555,0.0130318617524469,82.83531526569638,0.0047276917402516,True,True,0.017571681970993,True
3,0.1,low,softmax,1.0000000000029354,48.0,1.0000000000041012,1.1657341758529924e-12,1.0000000000022673,6.68132216217458e-13,True,True,2.267297460886925e-12,True
3,0.1,low,sparsemax,1.0000000000029354,1.8,1.0,2.935429677100297e-12,1.0,2.935429677100297e-12,True,True,2.267297460886925e-12,True
3,0.1,middle,softmax,8.707332297366008,5.0,8.704400647532072,0.0003366874874894,9.00898471044798,0.0346434938716214,True,True,0.0283233451101315,True
3,0.1,middle,sparsemax,8.707332297366008,0.4,8.58664208460911,0.0138607565021272,8.757383225249807,0.0057481357291187,True,True,0.0283233451101315,True
3,0.1,high,softmax,73.16456697633235,2.5,72.67951471265268,0.0066296061567149,73.15284958844862,0.0001601511273554,True,True,0.0224488297932338,True
3,0.1,high,sparsemax,73.16456697633235,0.05,73.99469827673965,0.0113460836948004,74.81368739031386,0.0225398780056331,True,True,0.0224488297932338,True
3,0.25,low,softmax,1.000003652309054,48.0,1.0000061799707534,2.527652467512877e-06,1.0000054956029294,1.8432871430600227e-06,True,True,5.495587828610821e-06,True
3,0.25,low,sparsemax,1.000003652309054,3.75,1.0,3.6522957147680527e-06,1.0,3.6522957147680527e-06,True,True,5.495587828610821e-06,True
3,0.25,middle,softmax,8.064166134493913,8.5,7.645307268158151,0.0519407536191649,7.963925734456431,0.0124303490733791,False,False,0.0203012854971576,False
3,0.25,middle,sparsemax,8.064166134493913,0.7,7.708130112754404,0.0441503827924117,7.8038724481728705,0.0322778179392478,True,False,0.0203012854971576,False
3,0.25,high,softmax,78.79242488015784,3.5,78.76081618848963,0.0004011640930747,78.6011236466994,0.0024279140253571,True,True,0.0177835095201158,True
3,0.25,high,sparsemax,78.79242488015784,0.05,80.6671193378773,0.0237928260308124,80.01146791270284,0.0154715765430388,True,True,0.0177835095201158,True
3,0.4,low,softmax,2.824340786677101,48.0,2.709996446943163,0.0404853197154251,2.9403948498538175,0.0410906728126305,True,True,0.01282707652898,True
3,0.4,low,sparsemax,2.824340786677101,8.0,2.8131868131868134,0.0039492307525008,2.9783549783549783,0.0545310227449847,True,True,0.01282707652898,True
3,0.4,middle,softmax,15.279073017755698,19.0,15.359400442419298,0.0052573493542607,14.951809628392407,0.0214190605007895,True,True,0.0092444063298729,True
3,0.4,middle,sparsemax,15.279073017755698,0.75,14.93319061768825,0.0226376560715103,15.090672082438758,0.0123306521997768,True,True,0.0092444063298729,True
3,0.4,high,softmax,82.44553817584185,5.0,81.83971452300753,0.0073481678479944,82.11941914923132,0.0039555691408669,True,True,0.0185239737416986,True
3,0.4,high,sparsemax,82.44553817584185,0.05,83.07346810691139,0.0076162997411731,83.65481795683274,0.0146676194703431,True,True,0.0185239737416986,True
4,0.1,low,softmax,1.0000000000029354,48.0,1.0000000000025486,3.8680170177826913e-13,1.0000000000044078,1.4723777752535605e-12,True,True,4.407807452357082e-12,True
4,0.1,low,sparsemax,1.0000000000029354,1.8,1.0,2.935429677100297e-12,1.0,2.935429677100297e-12,True,True,4.407807452357082e-12,True
4,0.1,middle,softmax,8.707332297366008,5.0,8.830186553114675,0.0141092876156605,8.570280702528866,0.0157397914948762,True,True,0.0041761756276472,True
4,0.1,middle,sparsemax,8.707332297366008,0.4,8.620736231191652,0.0099451890908714,8.534564284154829,0.0198416699065731,True,True,0.0041761756276472,True
4,0.1,high,softmax,73.16456697633235,2.5,72.77755517698216,0.005289606914169,72.24541497710541,0.0125628024221652,True,True,0.0292742222237484,True
4,0.1,high,sparsemax,73.16456697633235,0.05,74.26783717517606,0.015079296501551,74.39175959444043,0.0167730455987671,True,True,0.0292742222237484,True
4,0.25,low,softmax,1.000003652309054,48.0,1.0000100156543743,6.363322079407243e-06,1.000002903672002,7.486343178842342e-07,True,True,2.9036677863032014e-06,True
4,0.25,low,sparsemax,1.000003652309054,4.0,1.0,3.6522957147680527e-06,1.0,3.6522957147680527e-06,True,True,2.9036677863032014e-06,True
4,0.25,middle,softmax,8.064166134493913,8.5,7.778590385851983,0.0354129297287663,7.459258958001477,0.0750117453440086,True,True,0.0198491060159772,True
4,0.25,middle,sparsemax,8.064166134493913,0.7,7.68054722076386,0.0475708098434566,7.608802735001326,0.0564675121888674,True,True,0.0198491060159772,True
4,0.25,high,softmax,78.79242488015784,3.5,78.32523423191014,0.0059293853306112,78.7171427392524,0.0009554489663181,True,True,0.0166630457205872,True
4,0.25,high,sparsemax,78.79242488015784,0.05,79.66982204699127,0.0111355522839656,80.03983008759025,0.0158315372236568,True,True,0.0166630457205872,True
4,0.4,low,softmax,2.824340786677101,48.0,2.8086538233035556,0.0055542034614036,2.5577017029243514,0.0944075463593245,True,True,0.0417141196920786,True
4,0.4,low,sparsemax,2.824340786677101,8.0,2.83726150392817,0.0045747727441455,2.666666666666666,0.0558268749841417,True,True,0.0417141196920786,True
4,0.4,middle,softmax,15.279073017755698,20.0,14.649904379402994,0.0411784561551313,12.32786621535744,0.1931535243642519,True,True,0.2182265223569982,False
4,0.4,middle,sparsemax,15.279073017755698,0.7,15.66102323928507,0.0249982588004855,15.347629845264615,0.0044869755795557,True,True,0.2182265223569982,False
4,0.4,high,softmax,82.44553817584185,5.0,81.88174880784715,0.0068383247956031,82.01475292228355,0.0052250887445177,True,True,0.0164786837551896,True
4,0.4,high,sparsemax,82.44553817584185,0.05,83.6698815505159,0.0148503290992259,83.37747604060624,0.011303678590547,True,True,0.0164786837551896,True
5,0.1,low,softmax,1.0000000000029354,48.0,1.000000000003228,2.924327446854078e-13,1.0000000000033027,3.6726177654492383e-13,True,True,3.302691453649462e-12,True
5,0.1,low,sparsemax,1.0000000000029354,1.8,1.0,2.935429677100297e-12,1.0,2.935429677100297e-12,True,True,3.302691453649462e-12,True
5,0.1,middle,softmax,8.707332297366008,5.0,8.798329344158812,0.0104506229560494,8.684684989336496,0.0026009467947333,True,True,0.005456711901476,True
5,0.1,middle,sparsemax,8.707332297366008,0.4,8.57518783344212,0.0151762284257673,8.637424109896271,0.0080286573524803,True,True,0.005456711901476,True
