cue_index,memory_seed,target,rho,mask_index,method,alpha,category,converged,convergence_step,stable,stability_radius,final_top_memory,final_max_weight,final_ipr,final_support_size,level,target_ipr
97.0,3.0,97.0,0.1,0.0,softmax,2.5,stable_mixture,True,10,True,0.0888237993094758,69,0.0104924878845712,99.95195676983964,100,high,73.16456697633235
3.0,3.0,3.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
5.0,3.0,5.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
8.0,3.0,8.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
10.0,3.0,10.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
12.0,3.0,12.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
13.0,3.0,13.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
14.0,3.0,14.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
19.0,3.0,19.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
22.0,3.0,22.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
29.0,3.0,29.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
30.0,3.0,30.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
34.0,3.0,34.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
35.0,3.0,35.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
42.0,3.0,42.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
46.0,3.0,46.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
47.0,3.0,47.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
49.0,3.0,49.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
55.0,3.0,55.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
56.0,3.0,56.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
61.0,3.0,61.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
66.0,3.0,66.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
70.0,3.0,70.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
71.0,3.0,71.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
72.0,3.0,72.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
75.0,3.0,75.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
78.0,3.0,78.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
83.0,3.0,83.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
84.0,3.0,84.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
88.0,3.0,88.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
92.0,3.0,92.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
93.0,3.0,93.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
97.0,3.0,97.0,0.1,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,73.16456697633235
103.0,3.0,3.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.769614345708145e-16,3,1.0,1.0,1,low,1.000003652309054
105.0,3.0,5.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5288520237533633e-15,5,1.0,1.0,1,low,1.000003652309054
108.0,3.0,8.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.2661139753321043e-15,8,1.0,1.0,1,low,1.000003652309054
110.0,3.0,10.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.65349030523021e-16,10,1.0,1.0,1,low,1.000003652309054
112.0,3.0,12.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.4852673950524106e-13,12,0.9999999999999978,1.0000000000000044,1,low,1.000003652309054
113.0,3.0,13.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,6.609953143790013e-15,13,1.0,1.0,1,low,1.000003652309054
114.0,3.0,14.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5240141432802133e-15,14,1.0,1.0,1,low,1.000003652309054
119.0,3.0,19.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.737410583560648e-14,19,0.9999999999999992,1.000000000000001,1,low,1.000003652309054
122.0,3.0,22.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.641206759574815e-14,22,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
129.0,3.0,29.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.4882119040735708e-13,29,0.9999999999999978,1.0000000000000044,1,low,1.000003652309054
130.0,3.0,30.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.3693630549614844e-14,30,0.9999999999999996,1.0000000000000009,1,low,1.000003652309054
134.0,3.0,34.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.0930315695458519e-16,34,1.0,1.0,1,low,1.000003652309054
135.0,3.0,35.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.914136691659065e-15,35,1.0,1.0,1,low,1.000003652309054
142.0,3.0,42.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,6.4691159131897335e-15,42,1.0,1.0,1,low,1.000003652309054
146.0,3.0,46.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.3682380437194895e-14,46,0.9999999999999996,1.0000000000000009,1,low,1.000003652309054
147.0,3.0,47.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.6390206307364065e-14,47,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
149.0,3.0,49.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.5266052219445544e-15,49,1.0,1.0,1,low,1.000003652309054
155.0,3.0,55.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.509002891095474e-15,55,1.0,1.0,1,low,1.000003652309054
156.0,3.0,56.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,7.291991601319726e-14,56,0.9999999999999988,1.0000000000000022,1,low,1.000003652309054
161.0,3.0,61.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.191082052026981e-15,61,1.0,1.0,1,low,1.000003652309054
166.0,3.0,66.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.0557372544530407e-14,66,0.9999999999999998,1.0000000000000004,1,low,1.000003652309054
170.0,3.0,70.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.539598291543238e-15,70,1.0,1.0,1,low,1.000003652309054
171.0,3.0,71.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,2.15820912299624e-16,71,1.0,1.0,1,low,1.000003652309054
172.0,3.0,72.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.8283450190598632e-16,72,1.0,1.0,1,low,1.000003652309054
175.0,3.0,75.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.531416775945908e-15,75,1.0,1.0,1,low,1.000003652309054
178.0,3.0,78.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.211969092350069e-15,78,1.0,1.0,1,low,1.000003652309054
183.0,3.0,83.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.146368780686078e-15,83,1.0,1.0,1,low,1.000003652309054
184.0,3.0,84.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,2.806331704078307e-16,84,1.0,1.0,1,low,1.000003652309054
188.0,3.0,88.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.7476155271848283e-14,88,0.9999999999999992,1.000000000000001,1,low,1.000003652309054
192.0,3.0,92.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.4882697298057394e-13,92,0.9999999999999978,1.0000000000000044,1,low,1.000003652309054
193.0,3.0,93.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,3.3657027524192194e-14,93,0.9999999999999996,1.0000000000000009,1,low,1.000003652309054
197.0,3.0,97.0,0.25,0.0,softmax,48.0,correct_memory_like,True,5,True,1.4980915256620653e-15,97,1.0,1.0,1,low,1.000003652309054
103.0,3.0,3.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,3,1.0,1.0,1,low,1.000003652309054
105.0,3.0,5.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,5,1.0,1.0,1,low,1.000003652309054
108.0,3.0,8.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,8,1.0,1.0,1,low,1.000003652309054
110.0,3.0,10.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,10,1.0,1.0,1,low,1.000003652309054
112.0,3.0,12.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,12,1.0,1.0,1,low,1.000003652309054
113.0,3.0,13.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,13,1.0,1.0,1,low,1.000003652309054
114.0,3.0,14.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,14,1.0,1.0,1,low,1.000003652309054
119.0,3.0,19.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,19,1.0,1.0,1,low,1.000003652309054
122.0,3.0,22.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,22,1.0,1.0,1,low,1.000003652309054
129.0,3.0,29.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,29,1.0,1.0,1,low,1.000003652309054
130.0,3.0,30.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,30,1.0,1.0,1,low,1.000003652309054
134.0,3.0,34.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,34,1.0,1.0,1,low,1.000003652309054
135.0,3.0,35.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,35,1.0,1.0,1,low,1.000003652309054
142.0,3.0,42.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,42,1.0,1.0,1,low,1.000003652309054
146.0,3.0,46.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,46,1.0,1.0,1,low,1.000003652309054
147.0,3.0,47.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,47,1.0,1.0,1,low,1.000003652309054
149.0,3.0,49.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,49,1.0,1.0,1,low,1.000003652309054
155.0,3.0,55.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,55,1.0,1.0,1,low,1.000003652309054
156.0,3.0,56.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,56,1.0,1.0,1,low,1.000003652309054
161.0,3.0,61.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,61,1.0,1.0,1,low,1.000003652309054
166.0,3.0,66.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,66,1.0,1.0,1,low,1.000003652309054
170.0,3.0,70.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,70,1.0,1.0,1,low,1.000003652309054
171.0,3.0,71.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,71,1.0,1.0,1,low,1.000003652309054
172.0,3.0,72.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,72,1.0,1.0,1,low,1.000003652309054
175.0,3.0,75.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,75,1.0,1.0,1,low,1.000003652309054
178.0,3.0,78.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,78,1.0,1.0,1,low,1.000003652309054
183.0,3.0,83.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,83,1.0,1.0,1,low,1.000003652309054
184.0,3.0,84.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,84,1.0,1.0,1,low,1.000003652309054
188.0,3.0,88.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,88,1.0,1.0,1,low,1.000003652309054
192.0,3.0,92.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,92,1.0,1.0,1,low,1.000003652309054
193.0,3.0,93.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,5,True,0.0,93,1.0,1.0,1,low,1.000003652309054
197.0,3.0,97.0,0.25,0.0,sparsemax,3.75,correct_memory_like,True,4,True,0.0,97,1.0,1.0,1,low,1.000003652309054
103.0,3.0,3.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
105.0,3.0,5.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
108.0,3.0,8.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
110.0,3.0,10.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
112.0,3.0,12.0,0.25,0.0,softmax,3.5,stable_mixture,True,12,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
113.0,3.0,13.0,0.25,0.0,softmax,3.5,stable_mixture,True,12,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
114.0,3.0,14.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
119.0,3.0,19.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
122.0,3.0,22.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
129.0,3.0,29.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
130.0,3.0,30.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
134.0,3.0,34.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
135.0,3.0,35.0,0.25,0.0,softmax,3.5,stable_mixture,True,12,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
142.0,3.0,42.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
146.0,3.0,46.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
147.0,3.0,47.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
149.0,3.0,49.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
155.0,3.0,55.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
156.0,3.0,56.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
161.0,3.0,61.0,0.25,0.0,softmax,3.5,stable_mixture,True,12,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
166.0,3.0,66.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
170.0,3.0,70.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
171.0,3.0,71.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
172.0,3.0,72.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
175.0,3.0,75.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
178.0,3.0,78.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
183.0,3.0,83.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
184.0,3.0,84.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
188.0,3.0,88.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
192.0,3.0,92.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.1244363396322691,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
193.0,3.0,93.0,0.25,0.0,softmax,3.5,stable_mixture,True,12,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
197.0,3.0,97.0,0.25,0.0,softmax,3.5,stable_mixture,True,11,True,0.124436339632269,69,0.0107131311716288,99.90272865651512,100,high,78.79242488015784
103.0,3.0,3.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
105.0,3.0,5.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
108.0,3.0,8.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
110.0,3.0,10.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
112.0,3.0,12.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
113.0,3.0,13.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
114.0,3.0,14.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
119.0,3.0,19.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
122.0,3.0,22.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
129.0,3.0,29.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
130.0,3.0,30.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
134.0,3.0,34.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
135.0,3.0,35.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
142.0,3.0,42.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
146.0,3.0,46.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
147.0,3.0,47.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
149.0,3.0,49.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
155.0,3.0,55.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
156.0,3.0,56.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
161.0,3.0,61.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
166.0,3.0,66.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
170.0,3.0,70.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
171.0,3.0,71.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
172.0,3.0,72.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
175.0,3.0,75.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
178.0,3.0,78.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
183.0,3.0,83.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
184.0,3.0,84.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
188.0,3.0,88.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
192.0,3.0,92.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
193.0,3.0,93.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,13,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
197.0,3.0,97.0,0.25,0.0,sparsemax,0.05,stable_mixture,True,12,True,0.1774229155148982,69,0.0110289866275007,99.79047351260684,100,high,78.79242488015784
203.0,3.0,3.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,6,True,6.609953143790013e-15,13,1.0,1.0,1,low,2.824340786677101
205.0,3.0,5.0,0.4,0.0,softmax,48.0,correct_memory_like,True,6,True,1.5288520237533633e-15,5,1.0,1.0,1,low,2.824340786677101
208.0,3.0,8.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,7,True,1.075442420118628e-14,65,0.9999999999999998,1.0000000000000004,1,low,2.824340786677101
210.0,3.0,10.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,7,True,2.806331704078307e-16,84,1.0,1.0,1,low,2.824340786677101
212.0,3.0,12.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,5,True,7.279170939041727e-14,4,0.9999999999999988,1.0000000000000022,1,low,2.824340786677101
213.0,3.0,13.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,6,True,6.4691159131897335e-15,42,1.0,1.0,1,low,2.824340786677101
214.0,3.0,14.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,5,True,1.637692115268353e-14,17,0.9999999999999998,1.0000000000000004,1,low,2.824340786677101
219.0,3.0,19.0,0.4,0.0,softmax,48.0,correct_memory_like,True,6,True,3.737410583560648e-14,19,0.9999999999999992,1.000000000000001,1,low,2.824340786677101
222.0,3.0,22.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,6,True,5.150421828645979e-16,68,1.0,1.0,1,low,2.824340786677101
229.0,3.0,29.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,5,True,3.737410583560648e-14,19,0.9999999999999992,1.000000000000001,1,low,2.824340786677101
230.0,3.0,30.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,5,True,1.0424085269472972e-14,31,0.9999999999999998,1.0000000000000004,1,low,2.824340786677101
234.0,3.0,34.0,0.4,0.0,softmax,48.0,correct_memory_like,True,6,True,1.0930315695458519e-16,34,1.0,1.0,1,low,2.824340786677101
235.0,3.0,35.0,0.4,0.0,softmax,48.0,correct_memory_like,True,6,True,3.914136691659065e-15,35,1.0,1.0,1,low,2.824340786677101
242.0,3.0,42.0,0.4,0.0,softmax,48.0,other_stored_memory_like,True,5,True,7.291991601319726e-14,56,0.9999999999999988,1.0000000000000022,1,low,2.824340786677101
