condition_index,condition_id,seed,delta,v,true_boundary_u,true_normal_u,true_normal_v,sign_transitions
38,delta+0.30_seed006,6,0.3,-0.15,0.5821992550481809,0.964640608553999,0.263568769638154,1
38,delta+0.30_seed006,6,0.3,-0.1,0.5695578860031674,0.9774144487167837,0.2113314823675494,1
38,delta+0.30_seed006,6,0.3,-0.05000000000000002,0.5605777737364406,0.9925137042273089,0.12213331617943647,1
38,delta+0.30_seed006,6,0.3,0.0,0.5572524321178207,0.9999998552824038,0.0005379917951326388,1
38,delta+0.30_seed006,6,0.3,0.04999999999999999,0.5605239745491417,0.9929601726280932,-0.11844870440147215,1
38,delta+0.30_seed006,6,0.3,0.09999999999999998,0.5691812795848818,0.9794972794575775,-0.20145738888212614,1
38,delta+0.30_seed006,6,0.3,0.14999999999999997,0.5810914016474271,0.9691984432385139,-0.24628109473534732,1
38,delta+0.30_seed006,6,0.3,0.19999999999999996,0.5945920813101111,0.9639037941194185,-0.26625077592786384,1
38,delta+0.30_seed006,6,0.3,0.24999999999999994,0.6087135333946208,0.9621681149813714,-0.27245645250790884,1
38,delta+0.30_seed006,6,0.3,0.3,0.6229090093256673,0.9619812140826629,-0.27311562341258694,1
39,delta+0.30_seed007,7,0.3,-0.3,0.6245890898426296,0.9537332895753127,0.3006539744554408,1
39,delta+0.30_seed007,7,0.3,-0.25,0.6088271374319447,0.9555906979273565,0.2946971632620639,1
39,delta+0.30_seed007,7,0.3,-0.2,0.5937498232087819,0.9607635845998986,0.27736858961813504,1
39,delta+0.30_seed007,7,0.3,-0.15,0.5799575389100937,0.9691753901640962,0.24637179850841656,1
39,delta+0.30_seed007,7,0.3,-0.1,0.5683290581946494,0.9810703622415425,0.19365160554781996,1
39,delta+0.30_seed007,7,0.3,-0.05000000000000002,0.5602187298500212,0.9939212963570797,0.11009294549544116,1
39,delta+0.30_seed007,7,0.3,0.0,0.5572524321178207,0.9999998439913452,0.0005585850741999855,1
39,delta+0.30_seed007,7,0.3,0.04999999999999999,0.5601628713338869,0.9943407724075963,-0.10623760317262647,1
39,delta+0.30_seed007,7,0.3,0.09999999999999998,0.5679366568947444,0.9829975598433471,-0.18361861926837733,1
39,delta+0.30_seed007,7,0.3,0.14999999999999997,0.5788423296326073,0.9732323238880782,-0.22982350562858184,1
39,delta+0.30_seed007,7,0.3,0.19999999999999996,0.5915511115308618,0.9669136000661923,-0.2551040768138278,1
39,delta+0.30_seed007,7,0.3,0.24999999999999994,0.605225666964543,0.9637287222033146,-0.26688377620298764,1
39,delta+0.30_seed007,7,0.3,0.3,0.6192439435544657,0.9628725799914329,-0.26995628294344554,1
