cue_index,memory_seed,target,rho,mask_index,level,target_ipr,softmax_alpha,sparsemax_alpha,softmax_achieved_ipr,sparsemax_achieved_ipr,pair_relative_error,pair_status,included
53,4,69,0.25,0,high,64.0,4.335538468707831,0.07800901868892707,63.99999999999997,64.00000000000001,6.66133814775094e-16,matched,True
54,4,70,0.25,0,low,4.0,9.70795002178584,1.1770505450354505,4.000000000000001,4.0,2.220446049250313e-16,matched,True
54,4,70,0.25,0,middle,16.0,7.058367721459911,0.38483438585450225,15.999999999999996,16.000000000000018,1.3322676295501873e-15,matched,True
54,4,70,0.25,0,high,64.0,4.224271861134191,0.07566805950776345,64.0,63.999999999999886,1.776356839400252e-15,matched,True
55,4,73,0.25,0,low,4.0,10.384442688274262,1.179535649239177,4.000000000000003,4.0,6.661338147750936e-16,matched,True
55,4,73,0.25,0,middle,16.0,7.41346202612965,0.37418809433246025,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
55,4,73,0.25,0,high,64.0,4.302009959223543,0.07103925455775588,63.99999999999997,64.00000000000001,6.66133814775094e-16,matched,True
56,4,74,0.25,0,low,4.0,9.942125162261043,1.1901751162345455,3.9999999999999982,4.000000000000001,6.66133814775094e-16,matched,True
56,4,74,0.25,0,middle,16.0,7.255668828442444,0.39741991639416674,15.999999999999993,16.0,4.440892098500627e-16,matched,True
56,4,74,0.25,0,high,64.0,4.39275832566518,0.08317682778706809,64.0,63.99999999999993,1.1102230246251571e-15,matched,True
57,4,81,0.25,0,low,4.0,9.528840323006722,1.0718899694426973,3.9999999999999982,4.000000000000002,8.881784197001252e-16,matched,True
57,4,81,0.25,0,middle,16.0,6.9950253740669055,0.40068654611824606,16.000000000000004,16.000000000000014,6.661338147750936e-16,matched,True
57,4,81,0.25,0,high,64.0,4.292194539757032,0.08668271381796236,64.00000000000001,63.99999999999994,1.110223024625157e-15,matched,True
58,4,82,0.25,0,low,4.0,9.884829763748769,1.0651882644777704,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
58,4,82,0.25,0,middle,16.0,7.139147354466086,0.37127067290123605,15.999999999999993,15.999999999999979,8.88178419700126e-16,matched,True
58,4,82,0.25,0,high,64.0,4.260843496649541,0.07815944997449065,64.0,64.00000000000001,2.220446049250313e-16,matched,True
59,4,89,0.25,0,low,4.0,9.858210669016405,1.1522277026933017,3.999999999999999,4.000000000000002,6.661338147750939e-16,matched,True
59,4,89,0.25,0,middle,16.0,7.212460458474686,0.3996915336559009,16.0,15.999999999999996,2.2204460492503136e-16,matched,True
59,4,89,0.25,0,high,64.0,4.390315159107811,0.08283523685489863,64.0,64.00000000000004,6.661338147750936e-16,matched,True
60,4,90,0.25,0,low,4.0,10.042236597152897,1.1612714414997223,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
60,4,90,0.25,0,middle,16.0,7.301520158966705,0.38532612240191355,15.999999999999993,16.000000000000018,1.5543122344752186e-15,matched,True
60,4,90,0.25,0,high,64.0,4.40011852175941,0.08192897502680796,64.0,64.00000000000001,2.220446049250313e-16,matched,True
61,4,91,0.25,0,low,4.0,9.720973430349979,1.1629061724747736,4.0,4.0,0.0,matched,True
61,4,91,0.25,0,middle,16.0,7.0789515571848405,0.3898750966056368,16.000000000000004,16.000000000000004,0.0,matched,True
61,4,91,0.25,0,high,64.0,4.258154989376313,0.0757505114301209,64.0,64.0,0.0,matched,True
62,4,94,0.25,0,low,4.0,9.781047923464804,1.1628037994676224,3.999999999999999,3.999999999999999,0.0,matched,True
62,4,94,0.25,0,middle,16.0,7.143822021894402,0.37411588280542957,16.000000000000004,16.0,2.220446049250313e-16,matched,True
62,4,94,0.25,0,high,64.0,4.3358389262099255,0.08577255206950984,64.0,63.99999999999996,6.661338147750941e-16,matched,True
63,4,96,0.25,0,low,4.0,10.017381734364635,1.1370704872299218,4.000000000000001,4.000000000000001,0.0,matched,True
63,4,96,0.25,0,middle,16.0,7.155099459020542,0.3404983286860115,15.999999999999996,16.000000000000025,1.7763568394002493e-15,matched,True
63,4,96,0.25,0,high,64.0,4.168636525869321,0.0716066325823346,64.00000000000001,64.00000000000003,2.220446049250312e-16,matched,True
64,4,3,0.4,0,low,4.0,47.46080042801502,7.067617668790184,4.000000000000002,4.0,4.440892098500625e-16,matched,True
64,4,3,0.4,0,middle,16.0,24.782165747831556,0.9752782824598274,15.999999999999996,16.000000000000007,6.661338147750939e-16,matched,True
64,4,3,0.4,0,high,64.0,8.77962040913151,0.09942283444662703,64.0,64.0,0.0,matched,True
65,4,5,0.4,0,low,4.0,34.2740168137422,3.7199244398022184,4.000000000000001,4.0,2.220446049250313e-16,matched,True
65,4,5,0.4,0,middle,16.0,19.20293828489416,0.7748816045717923,15.999999999999996,15.999999999999982,8.881784197001258e-16,matched,True
65,4,5,0.4,0,high,64.0,7.929571343020621,0.0896809390948847,64.00000000000001,64.0,2.220446049250313e-16,matched,True
66,4,6,0.4,0,low,4.0,38.59171066605874,4.71814259695671,4.0,4.0,0.0,matched,True
66,4,6,0.4,0,middle,16.0,18.89682901598536,0.7275859773743751,16.0,16.000000000000007,4.440892098500625e-16,matched,True
66,4,6,0.4,0,high,64.0,7.8789353306099486,0.09610197711687404,63.999999999999986,63.99999999999994,6.661338147750943e-16,matched,True
67,4,10,0.4,0,low,4.0,43.150252314283236,5.613171323564988,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
67,4,10,0.4,0,middle,16.0,20.17132856419977,0.7724872793364277,15.999999999999993,16.00000000000001,1.1102230246251565e-15,matched,True
67,4,10,0.4,0,high,64.0,7.696413538340224,0.09006024794295836,64.0,63.99999999999994,8.881784197001256e-16,matched,True
68,4,12,0.4,0,low,4.0,40.17766155530951,4.692707680683304,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
68,4,12,0.4,0,middle,16.0,19.651716675974093,0.6839855680567699,16.000000000000004,16.0,2.220446049250313e-16,matched,True
68,4,12,0.4,0,high,64.0,7.909931973361267,0.09820765358064465,64.0,64.00000000000001,2.220446049250313e-16,matched,True
69,4,14,0.4,0,low,4.0,22.562629989078324,2.5090001927487195,4.000000000000001,4.0,2.220446049250313e-16,matched,True
69,4,14,0.4,0,middle,16.0,13.497147391461146,0.5299582363822459,16.000000000000004,15.999999999999993,6.66133814775094e-16,matched,True
69,4,14,0.4,0,high,64.0,6.514634538283595,0.09025138432583481,63.999999999999986,64.00000000000007,1.3322676295501873e-15,matched,True
70,4,21,0.4,0,low,4.0,53.756863187655824,6.822422923379534,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
70,4,21,0.4,0,middle,16.0,21.747951870127817,0.7297901204951049,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
70,4,21,0.4,0,high,64.0,7.789067815929449,0.09319668033512184,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
71,4,23,0.4,0,low,4.0,44.39697980212651,5.059644256269408,3.9999999999999982,3.999999999999999,2.220446049250314e-16,matched,True
71,4,23,0.4,0,middle,16.0,17.650407171879813,0.6283156417519997,16.0,15.999999999999986,8.881784197001256e-16,matched,True
71,4,23,0.4,0,high,64.0,7.565863795280635,0.09828258283187741,64.0,64.0,0.0,matched,True
72,4,26,0.4,0,low,4.0,22.007318311462853,2.964742749517308,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
72,4,26,0.4,0,middle,16.0,13.829006785431716,0.5686788675262114,16.0,16.000000000000004,2.220446049250313e-16,matched,True
72,4,26,0.4,0,high,64.0,6.57786906060148,0.08559719372488539,64.0,64.0,0.0,matched,True
73,4,27,0.4,0,low,4.0,47.95550597205259,5.059644256269408,4.0,4.0,0.0,matched,True
73,4,27,0.4,0,middle,16.0,19.570498110152663,0.7485030289581318,15.999999999999993,16.000000000000004,6.66133814775094e-16,matched,True
73,4,27,0.4,0,high,64.0,7.902240420576854,0.09315532696676472,64.0,64.0,0.0,matched,True
74,4,34,0.4,0,low,4.0,27.248751737526348,3.3272015674242335,4.0,4.0,0.0,matched,True
74,4,34,0.4,0,middle,16.0,16.72258162975131,0.6653204467247127,16.0,15.999999999999993,4.440892098500627e-16,matched,True
74,4,34,0.4,0,high,64.0,7.832671933235364,0.10502439998198815,64.0,64.0,0.0,matched,True
75,4,37,0.4,0,low,4.0,33.286067057929245,4.276179870598792,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
75,4,37,0.4,0,middle,16.0,17.659322294229412,0.641620906323948,16.0,15.999999999999993,4.440892098500627e-16,matched,True
75,4,37,0.4,0,high,64.0,7.82163186871157,0.10155404418149105,63.999999999999986,63.99999999999994,6.661338147750943e-16,matched,True
76,4,38,0.4,0,low,4.0,63.853852114427696,8.552359741197577,4.000000000000001,4.0,2.220446049250313e-16,matched,True
76,4,38,0.4,0,middle,16.0,23.61406806275204,0.8073500672735896,16.0,16.0,0.0,matched,True
76,4,38,0.4,0,high,64.0,7.344007951018785,0.08422660063893872,63.99999999999997,63.99999999999997,0.0,matched,True
77,4,42,0.4,0,low,4.0,34.47909365389855,4.824181513244216,4.000000000000003,4.000000000000002,2.220446049250312e-16,matched,True
77,4,42,0.4,0,middle,16.0,16.907745603093453,0.5733909455213215,16.0,15.999999999999993,4.440892098500627e-16,matched,True
77,4,42,0.4,0,high,64.0,7.194312167680778,0.09268551141815884,64.0,64.00000000000003,4.440892098500625e-16,matched,True
78,4,43,0.4,0,low,4.0,30.155059698953366,3.2040075156592565,4.0,4.0,0.0,matched,True
78,4,43,0.4,0,middle,16.0,17.714284565353722,0.7450078463529213,16.000000000000004,16.0,2.220446049250313e-16,matched,True
78,4,43,0.4,0,high,64.0,7.948976566089112,0.09755273269669945,63.999999999999986,63.99999999999997,2.220446049250314e-16,matched,True
79,4,45,0.4,0,low,4.0,24.01311156820934,3.1081147595432483,3.9999999999999982,4.0,4.440892098500627e-16,matched,True
79,4,45,0.4,0,middle,16.0,13.454948075776052,0.48908050071206244,16.000000000000004,16.000000000000004,0.0,matched,True
79,4,45,0.4,0,high,64.0,6.251893134406963,0.08292551423058803,64.0,63.999999999999986,2.2204460492503136e-16,matched,True
80,4,47,0.4,0,low,4.0,41.13356484626071,5.157266969762435,4.0,4.0,0.0,matched,True
80,4,47,0.4,0,middle,16.0,23.161041343495782,1.0815326133472256,16.000000000000004,16.000000000000007,2.220446049250312e-16,matched,True
80,4,47,0.4,0,high,64.0,8.092257385185938,0.08727352067197619,64.0,64.0,0.0,matched,True
81,4,48,0.4,0,low,4.0,29.978687066528607,3.300547988028139,4.000000000000002,3.999999999999999,6.661338147750939e-16,matched,True
81,4,48,0.4,0,middle,16.0,16.002162521881065,0.606079447781064,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
81,4,48,0.4,0,high,64.0,7.1678257493180055,0.09427183999396316,64.0,64.00000000000001,2.220446049250313e-16,matched,True
82,4,58,0.4,0,low,4.0,31.66436767336092,3.2918047991912935,4.000000000000001,4.000000000000001,0.0,matched,True
82,4,58,0.4,0,middle,16.0,17.502519513926803,0.6797135186419729,16.000000000000004,16.000000000000004,0.0,matched,True
82,4,58,0.4,0,high,64.0,7.6619135243749525,0.09630070758494591,64.0,64.00000000000003,4.440892098500625e-16,matched,True
83,4,61,0.4,0,low,4.0,33.8887353723768,4.7527082062880375,4.0,3.999999999999999,2.2204460492503136e-16,matched,True
83,4,61,0.4,0,middle,16.0,20.184794219915226,0.8097763301789165,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
83,4,61,0.4,0,high,64.0,8.389376316166981,0.1015289281402092,63.999999999999986,63.999999999999915,1.1102230246251573e-15,matched,True
84,4,67,0.4,0,low,4.0,48.24919631119796,6.822422923379534,4.0,4.0,0.0,matched,True
84,4,67,0.4,0,middle,16.0,18.238777797425165,0.6201204368694648,16.0,16.000000000000004,2.220446049250313e-16,matched,True
84,4,67,0.4,0,high,64.0,7.137750150139718,0.0877423147438754,64.00000000000001,64.0,2.220446049250313e-16,matched,True
85,4,69,0.4,0,low,4.0,20.376954127139605,2.6438156312704866,4.0,4.0,0.0,matched,True
85,4,69,0.4,0,middle,16.0,13.293341804342099,0.5587442366156634,15.999999999999996,16.000000000000004,4.440892098500626e-16,matched,True
85,4,69,0.4,0,high,64.0,6.6181887006775,0.0902158077092512,64.00000000000003,64.00000000000001,2.220446049250312e-16,matched,True
86,4,70,0.4,0,low,4.0,38.33310034590244,4.718142596956707,4.000000000000001,4.000000000000001,0.0,matched,True
86,4,70,0.4,0,middle,16.0,19.33756676376497,0.7117792669893466,15.999999999999996,15.999999999999993,2.220446049250314e-16,matched,True
86,4,70,0.4,0,high,64.0,8.071757050300146,0.1013689521502199,64.0,64.0,0.0,matched,True
87,4,73,0.4,0,low,4.0,39.621613895749746,5.613171323564986,4.0,4.0,0.0,matched,True
87,4,73,0.4,0,middle,16.0,17.666734519266043,0.601085324098245,16.0,15.999999999999993,4.440892098500627e-16,matched,True
87,4,73,0.4,0,high,64.0,7.222884847516044,0.09013095224689938,64.0,64.00000000000003,4.440892098500625e-16,matched,True
88,4,74,0.4,0,low,4.0,28.946203417433317,4.752708206288036,4.0,4.0,0.0,matched,True
88,4,74,0.4,0,middle,16.0,15.385423266871854,0.5002617846913164,16.000000000000004,16.0,2.220446049250313e-16,matched,True
88,4,74,0.4,0,high,64.0,6.56692634847813,0.08545057306965506,63.999999999999986,64.0,2.2204460492503136e-16,matched,True
89,4,81,0.4,0,low,4.0,22.35733804248301,2.778235584831517,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
89,4,81,0.4,0,middle,16.0,14.15302392724906,0.6037735849056602,16.0,16.000000000000014,8.881784197001248e-16,matched,True
89,4,81,0.4,0,high,64.0,6.635353459390281,0.0844903546909026,64.00000000000001,64.0,2.220446049250313e-16,matched,True
90,4,82,0.4,0,low,4.0,27.56443376242593,3.491486243775878,4.0,4.0,0.0,matched,True
90,4,82,0.4,0,middle,16.0,15.947063875448933,0.573497722090548,16.000000000000007,16.000000000000004,2.220446049250312e-16,matched,True
90,4,82,0.4,0,high,64.0,7.339396949625943,0.09834604408068395,64.0,64.0,0.0,matched,True
91,4,89,0.4,0,low,4.0,36.93402575637333,4.276179870598792,4.000000000000002,3.999999999999999,6.661338147750939e-16,matched,True
91,4,89,0.4,0,middle,16.0,19.448021812096417,0.7793296386295712,16.0,16.000000000000004,2.220446049250313e-16,matched,True
91,4,89,0.4,0,high,64.0,7.479255945382607,0.08503152151672655,64.0,64.0,0.0,matched,True
92,4,90,0.4,0,low,4.0,42.240895723879134,4.437601569801833,4.000000000000002,4.0,4.440892098500625e-16,matched,True
92,4,90,0.4,0,middle,16.0,19.781789825768513,0.7609563144844261,16.000000000000007,15.99999999999999,1.1102230246251567e-15,matched,True
92,4,90,0.4,0,high,64.0,7.650371549889986,0.08995864960879851,63.999999999999986,64.00000000000001,4.440892098500626e-16,matched,True
93,4,91,0.4,0,low,4.0,28.091055016858974,3.623286509262706,4.000000000000002,4.0,4.440892098500625e-16,matched,True
93,4,91,0.4,0,middle,16.0,17.006288011561793,0.6676817116626841,16.0,16.00000000000001,6.661338147750936e-16,matched,True
93,4,91,0.4,0,high,64.0,7.6295745954242165,0.09468249533161738,64.00000000000001,64.0,2.220446049250313e-16,matched,True
94,4,94,0.4,0,low,4.0,57.001203679269594,7.22806322324201,4.000000000000001,4.0,2.220446049250313e-16,matched,True
94,4,94,0.4,0,middle,16.0,19.64186879521401,0.5523619806899474,15.999999999999993,15.999999999999993,0.0,matched,True
94,4,94,0.4,0,high,64.0,7.800371341533879,0.10391399696502072,64.0,64.0,0.0,matched,True
95,4,96,0.4,0,low,4.0,35.19629092975806,3.8111445387226457,4.0,4.0,0.0,matched,True
95,4,96,0.4,0,middle,16.0,17.29614620233468,0.6409529814567769,16.0,16.0,0.0,matched,True
95,4,96,0.4,0,high,64.0,7.201435965426207,0.08822180562165327,64.0,63.99999999999997,4.440892098500627e-16,matched,True
0,5,0,0.1,0,low,4.0,5.705472066726575,0.63180258092317,4.0,4.000000000000003,6.661338147750936e-16,matched,True
0,5,0,0.1,0,middle,16.0,4.237500232070275,0.25384126206284746,15.999999999999993,16.000000000000004,6.66133814775094e-16,matched,True
0,5,0,0.1,0,high,64.0,2.6818184326109513,0.06674762196870473,63.999999999999986,63.99999999999996,4.440892098500628e-16,matched,True
1,5,1,0.1,0,low,4.0,6.021097815279387,0.6600393843843895,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
1,5,1,0.1,0,middle,16.0,4.451294373361444,0.26084554622783657,15.999999999999996,16.0,2.2204460492503136e-16,matched,True
1,5,1,0.1,0,high,64.0,2.7852974211487687,0.06233528630355589,64.0,63.999999999999915,1.3322676295501888e-15,matched,True
2,5,2,0.1,0,low,4.0,5.885467189492132,0.6707969981152845,4.000000000000002,3.9999999999999982,8.881784197001252e-16,matched,True
2,5,2,0.1,0,middle,16.0,4.356650176260573,0.25218328139368307,16.00000000000001,15.999999999999964,2.8865798640254094e-15,matched,True
2,5,2,0.1,0,high,64.0,2.7349032800782833,0.06307816419471055,64.0,64.00000000000011,1.7763568394002489e-15,matched,True
3,5,6,0.1,0,low,4.0,5.995012654268522,0.6721809596566359,4.0,4.000000000000002,4.440892098500625e-16,matched,True
3,5,6,0.1,0,middle,16.0,4.45042465489018,0.27506044472738544,15.999999999999996,15.999999999999979,1.1102230246251573e-15,matched,True
3,5,6,0.1,0,high,64.0,2.8101243477878395,0.06773423822727669,63.999999999999986,63.99999999999997,2.220446049250314e-16,matched,True
4,5,8,0.1,0,low,4.0,5.887206197135224,0.6558556798063686,4.000000000000002,3.999999999999999,6.661338147750939e-16,matched,True
4,5,8,0.1,0,middle,16.0,4.35576341470531,0.2548610486640288,16.0,16.00000000000001,6.661338147750936e-16,matched,True
4,5,8,0.1,0,high,64.0,2.729657062064055,0.06283294180132992,64.0,63.999999999999915,1.3322676295501888e-15,matched,True
5,5,10,0.1,0,low,4.0,5.964950503981094,0.6770307493985444,4.0,4.000000000000003,6.661338147750936e-16,matched,True
5,5,10,0.1,0,middle,16.0,4.4214464779782015,0.2619725963026085,15.999999999999993,15.999999999999996,2.220446049250314e-16,matched,True
5,5,10,0.1,0,high,64.0,2.7830840425789996,0.06580163075044826,63.999999999999986,64.00000000000004,8.88178419700125e-16,matched,True
6,5,12,0.1,0,low,4.0,5.987462391710594,0.6574848969620501,3.9999999999999982,4.000000000000003,1.1102230246251565e-15,matched,True
6,5,12,0.1,0,middle,16.0,4.444429049016696,0.2672524693256625,16.00000000000001,16.00000000000003,1.1102230246251552e-15,matched,True
6,5,12,0.1,0,high,64.0,2.8077981684462374,0.06917308402635328,64.00000000000001,64.0,2.220446049250313e-16,matched,True
7,5,15,0.1,0,low,4.0,5.8646110154489435,0.651487266734355,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
7,5,15,0.1,0,middle,16.0,4.352356687543428,0.26481409823528246,16.0,15.999999999999986,8.881784197001256e-16,matched,True
7,5,15,0.1,0,high,64.0,2.747041071188079,0.06644860544010123,64.0,64.00000000000014,2.2204460492503107e-15,matched,True
8,5,20,0.1,0,low,4.0,5.909393565851853,0.6537632664256845,4.000000000000002,4.0,4.440892098500625e-16,matched,True
8,5,20,0.1,0,middle,16.0,4.370403679176342,0.24500503653225447,15.99999999999999,16.000000000000018,1.77635683940025e-15,matched,True
8,5,20,0.1,0,high,64.0,2.7397868403541494,0.063685911371373,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
9,5,21,0.1,0,low,4.0,6.000717954048593,0.6693537660979825,4.0,4.0,0.0,matched,True
9,5,21,0.1,0,middle,16.0,4.435364670847324,0.2584482850431531,16.0,16.00000000000001,6.661338147750936e-16,matched,True
9,5,21,0.1,0,high,64.0,2.7725106330284817,0.06260861990644129,63.99999999999997,64.0,4.440892098500627e-16,matched,True
10,5,23,0.1,0,low,4.0,5.920595713538949,0.6666666666666665,4.000000000000001,4.000000000000002,2.220446049250312e-16,matched,True
10,5,23,0.1,0,middle,16.0,4.373413652557474,0.24737667457443513,16.00000000000001,16.0,6.661338147750936e-16,matched,True
10,5,23,0.1,0,high,64.0,2.7320277155218253,0.06066654713377062,64.0,64.00000000000004,6.661338147750936e-16,matched,True
11,5,26,0.1,0,low,4.0,5.910396918616789,0.6601396958462953,3.999999999999999,3.999999999999999,0.0,matched,True
11,5,26,0.1,0,middle,16.0,4.3771254432259585,0.25612455639352366,16.000000000000007,15.999999999999993,8.881784197001252e-16,matched,True
11,5,26,0.1,0,high,64.0,2.7512505527622366,0.0641096942246524,63.999999999999986,63.999999999999986,0.0,matched,True
12,5,29,0.1,0,low,4.0,5.882299914694892,0.6579850757312046,4.000000000000002,4.000000000000001,2.220446049250312e-16,matched,True
12,5,29,0.1,0,middle,16.0,4.349724946447569,0.24736224435786136,16.000000000000007,16.0,4.440892098500625e-16,matched,True
12,5,29,0.1,0,high,64.0,2.7234348877083763,0.06226281133208289,64.00000000000001,63.999999999999986,4.440892098500626e-16,matched,True
13,5,40,0.1,0,low,4.0,5.97400446583356,0.678384784616626,3.9999999999999973,4.0,6.661338147750941e-16,matched,True
13,5,40,0.1,0,middle,16.0,4.422873966934081,0.2564378172076307,15.999999999999993,16.000000000000007,8.881784197001252e-16,matched,True
13,5,40,0.1,0,high,64.0,2.776007145550526,0.06490387105921513,64.0,63.99999999999996,6.661338147750941e-16,matched,True
14,5,43,0.1,0,low,4.0,5.8091626644221295,0.6368868629616342,4.000000000000001,4.000000000000001,0.0,matched,True
14,5,43,0.1,0,middle,16.0,4.300283920057075,0.24592581683234815,16.000000000000004,16.000000000000014,6.661338147750936e-16,matched,True
14,5,43,0.1,0,high,64.0,2.7010116399803747,0.06347290335848799,64.00000000000001,64.00000000000006,6.661338147750936e-16,matched,True
15,5,45,0.1,0,low,4.0,5.92252319233935,0.6613470118106031,3.9999999999999973,4.0,6.661338147750941e-16,matched,True
15,5,45,0.1,0,middle,16.0,4.3824010047997275,0.2521741100665922,16.000000000000007,16.00000000000002,8.881784197001244e-16,matched,True
15,5,45,0.1,0,high,64.0,2.749183021643706,0.06307364896151024,63.999999999999986,64.00000000000004,8.88178419700125e-16,matched,True
16,5,47,0.1,0,low,4.0,5.8819471331826945,0.6697861934941338,4.000000000000001,3.999999999999999,4.440892098500626e-16,matched,True
16,5,47,0.1,0,middle,16.0,4.352274631532462,0.2548843196786379,16.0,16.00000000000001,6.661338147750936e-16,matched,True
16,5,47,0.1,0,high,64.0,2.727671605002076,0.06225940160969706,64.0,64.0,0.0,matched,True
17,5,52,0.1,0,low,4.0,5.9935968137366,0.6699459125560828,4.000000000000001,4.000000000000001,0.0,matched,True
17,5,52,0.1,0,middle,16.0,4.425906493654909,0.2517366801779617,16.000000000000004,15.999999999999996,4.440892098500626e-16,matched,True
17,5,52,0.1,0,high,64.0,2.762262841014369,0.06146401239471544,64.0,63.99999999999987,1.9984014443252837e-15,matched,True
18,5,55,0.1,0,low,4.0,5.87696064613813,0.6522213613040004,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
18,5,55,0.1,0,middle,16.0,4.36267421493093,0.2613908791051007,15.999999999999996,15.999999999999993,2.220446049250314e-16,matched,True
18,5,55,0.1,0,high,64.0,2.757299630914927,0.06766359079203088,63.999999999999986,63.999999999999986,0.0,matched,True
19,5,58,0.1,0,low,4.0,5.956737682626288,0.6626167765788225,3.9999999999999982,4.0000000000000036,1.3322676295501877e-15,matched,True
19,5,58,0.1,0,middle,16.0,4.417103403141198,0.2579087323167837,15.99999999999999,15.999999999999986,2.220446049250315e-16,matched,True
19,5,58,0.1,0,high,64.0,2.7848066789703285,0.06774804800544157,64.00000000000003,64.0,4.440892098500625e-16,matched,True
20,5,59,0.1,0,low,4.0,5.904508779805501,0.6752666751138199,3.999999999999999,3.9999999999999982,2.220446049250314e-16,matched,True
20,5,59,0.1,0,middle,16.0,4.374656198442165,0.25607375986579156,16.000000000000007,16.000000000000004,2.220446049250312e-16,matched,True
20,5,59,0.1,0,high,64.0,2.750861612316318,0.06394094583647736,64.0,64.0,0.0,matched,True
21,5,62,0.1,0,low,4.0,5.874048044505665,0.674405171262336,4.000000000000002,4.000000000000001,2.220446049250312e-16,matched,True
21,5,62,0.1,0,middle,16.0,4.35316863437828,0.2523605699426439,15.999999999999993,15.99999999999999,2.2204460492503146e-16,matched,True
21,5,62,0.1,0,high,64.0,2.7394379160941646,0.0650606568291532,64.00000000000003,63.99999999999997,8.881784197001252e-16,matched,True
22,5,63,0.1,0,low,4.0,5.942472321092847,0.6802920959930372,4.000000000000002,4.000000000000002,0.0,matched,True
22,5,63,0.1,0,middle,16.0,4.399836107005048,0.2642293819690823,16.0,16.0,0.0,matched,True
22,5,63,0.1,0,high,64.0,2.760228222012587,0.06309438933850853,64.00000000000001,63.99999999999996,8.881784197001254e-16,matched,True
23,5,64,0.1,0,low,4.0,6.061264177221249,0.6605697290465797,3.999999999999999,4.0,2.2204460492503136e-16,matched,True
23,5,64,0.1,0,middle,16.0,4.475039385909872,0.2464345824670211,16.000000000000004,16.00000000000003,1.5543122344752178e-15,matched,True
23,5,64,0.1,0,high,64.0,2.7969484833043303,0.06477815173548823,64.00000000000001,63.99999999999993,1.3322676295501884e-15,matched,True
24,5,65,0.1,0,low,4.0,5.959185010755105,0.6675686998745709,4.000000000000001,3.9999999999999982,6.66133814775094e-16,matched,True
